"","ID","Temperature","Quadratic.points","Cubic.points","Briere.points"
"16477",317,73.812784,3.41261886215752,-142.119914961475,NA
"16478",317,75.812784,3.0074811707513,-163.343161226058,NA
"16479",317,77.812784,2.56890550300216,-186.470765530484,NA
"16480",317,79.812784,2.09689185891011,-211.582243753218,NA
"16481",317,81.812784,1.59144023847514,-238.757111772723,NA
"16482",317,83.812784,1.05255064169727,-268.074885467463,NA
"16483",317,85.812784,0.48022306857648,-299.615080715902,NA
"16484",317,87.812784,-0.125542480887219,-333.457213396505,NA
"16485",318,-14.187216,-14.3043350976844,-20.4458434276171,-8.23773882478372
"16486",318,-12.187216,-11.7953319267989,-16.8281677904984,-6.97495487324481
"16487",318,-10.187216,-9.43260126531428,-13.4899180886315,-5.74224623311961
"16488",318,-8.187216,-7.21614311323043,-10.423034895483,-4.54138546838394
"16489",318,-6.187216,-5.14595747054738,-7.61945878451922,-3.3742652282471
"16490",318,-4.187216,-3.22204433726513,-5.07113032920674,-2.24291385537103
"16491",318,-2.187216,-1.44440371338368,-2.76999010301195,-1.1495139395069
"16492",318,-0.187215999999999,0.186964401096967,-0.707978679401317,-0.096424554797095
"16493",318,1.812784,1.67206000617682,1.12296336815872,0.913791846460741
"16494",318,3.812784,3.01088310185587,2.73089546620171,1.87833658445733
"16495",318,5.812784,4.20343368813412,4.1238770412612,2.79413418626842
"16496",318,7.812784,5.24971176501158,5.30996751987075,3.65778167874122
"16497",318,9.812784,6.14971733248824,6.2972263285639,4.46548433820252
"16498",318,11.812784,6.90345039056409,7.09371289387421,5.21297302845167
"16499",318,13.812784,7.51091093923915,7.70748664233522,5.89539599884557
"16500",318,15.812784,7.97209897851341,8.14660700048048,6.50717443320111
"16501",318,17.812784,8.28701450838686,8.41913339484354,7.04180517822092
"16502",318,19.812784,8.45565752885953,8.53312525195797,7.49158411947675
"16503",318,21.812784,8.47802803993139,8.4966419983573,7.84720599490084
"16504",318,23.812784,8.35412604160245,8.31774306057508,8.09716340289297
"16505",318,25.812784,8.08395153387271,8.00448786514487,8.22680209120498
"16506",318,27.812784,7.66750451674217,7.56493583860022,8.21674871430943
"16507",318,29.812784,7.10478499021084,7.00714640747468,8.04009434029501
"16508",318,31.812784,6.3957929542787,6.33917899830179,7.65682406697321
"16509",318,33.812784,5.54052840894577,5.56909303761511,7.0011257537347
"16510",318,35.812784,4.53899135421204,4.70494795194819,5.94523155547448
"16511",318,37.812784,3.3911817900775,3.75480316783458,4.14005639947979
"16512",318,39.812784,2.09709971654217,2.72671811180783,NA
"16513",318,41.812784,0.656745133606043,1.62875221040148,NA
"16514",318,43.812784,-0.929881958730887,0.468964890149099,NA
"16515",318,45.812784,-2.66278156046862,-0.744584422415775,NA
"16516",318,47.812784,-4.54195367160714,-2.00383630075959,NA
"16517",318,49.812784,-6.56739829214647,-3.30073131834879,NA
"16518",318,51.812784,-8.73911542208659,-4.62721004864983,NA
"16519",318,53.812784,-11.0571050614275,-5.97521306512916,NA
"16520",318,55.812784,-13.5213672101692,-7.33668094125323,NA
"16521",318,57.812784,-16.1319018683118,-8.70355425048848,NA
"16522",318,59.812784,-18.8887090358551,-10.0677735663014,NA
"16523",318,61.812784,-21.7917887127992,-11.4212794621584,NA
"16524",318,63.812784,-24.8411408991441,-12.7560125115259,NA
"16525",318,65.812784,-28.0367655948898,-14.0639132878704,NA
"16526",318,67.812784,-31.3786628000364,-15.3369223646583,NA
"16527",318,69.812784,-34.8668325145837,-16.5669803153561,NA
"16528",318,71.812784,-38.5012747385318,-17.7460277134303,NA
"16529",318,73.812784,-42.2819894718807,-18.8660051323472,NA
"16530",318,75.812784,-46.2089767146304,-19.9188531455734,NA
"16531",318,77.812784,-50.2822364667809,-20.8965123265753,NA
"16532",318,79.812784,-54.5017687283322,-21.7909232488193,NA
"16533",318,81.812784,-58.8675734992843,-22.5940264857718,NA
"16534",318,83.812784,-63.3796507796373,-23.2977626108995,NA
"16535",318,85.812784,-68.038000569391,-23.8940721976685,NA
"16536",318,87.812784,-72.8426228685455,-24.3748958195456,NA
"16537",319,-14.187216,-1372.54238235919,-4028.32561706387,-152.157197904444
"16538",319,-12.187216,-1206.92942438258,-3457.08272185662,-134.235634391958
"16539",319,-10.187216,-1050.30742495177,-2937.84927475968,-114.879854369332
"16540",319,-8.187216,-902.676384066756,-2468.2472971937,-94.2436043619437
"16541",319,-6.187216,-764.036301727544,-2045.89881057932,-72.4886483334897
"16542",319,-4.187216,-634.387177934131,-1668.42583633717,-49.7858060839131
"16543",319,-2.187216,-513.729012686519,-1333.4503958879,-26.3162003273209
"16544",319,-0.187215999999999,-402.061805984706,-1038.59451065215,-2.27276987443627
"16545",319,1.812784,-299.385557828693,-781.48020205055,22.137873238339
"16546",319,3.812784,-205.700268218479,-559.729491503745,46.693135338234
"16547",319,5.812784,-121.005937154066,-370.964400432374,71.1515305801474
"16548",319,7.812784,-45.3025646354522,-212.806950257076,95.2489517267805
"16549",319,9.812784,21.4098493373618,-82.8791623984913,118.693803760453
"16550",319,11.812784,79.131304764376,21.1969417227412,141.160518911711
"16551",319,13.812784,127.86180164559,101.799340685982,162.280702078171
"16552",319,15.812784,167.601339981005,161.306013070591,181.630691219749
"16553",319,17.812784,198.34991977062,202.094937455929,198.713478911275
"16554",319,19.812784,220.107541014435,226.544092421357,212.931340252454
"16555",319,21.812784,232.874203712451,237.031456546235,223.542239531673
"16556",319,23.812784,236.649907864666,235.935008409923,229.585804944217
"16557",319,25.812784,231.434653471082,225.632726591783,229.746583387796
"16558",319,27.812784,217.228440531698,208.502589671173,222.070309533301
